Invoice ID,Branch,City,Customer Type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Dates,Time,Payment,cogs,gross margin percentage,gross income,Rating
e1483d61,A,Naypyitaw,Member,Female,Health and beauty,93.64,7,32.774,688.254,2024-05-23,23:22:50,Credit card,655.48,4.761905,32.774,4.4
a9bcfaeb,A,Yangon,Member,Female,Health and beauty,44.13,2,4.413,92.67300000000002,2024-01-08,23:53:57,Credit card,88.26,4.761905,4.413,7.5
b3917115,A,Naypyitaw,Normal,Male,Sports and travel,84.82,9,38.169,801.5489999999999,2024-01-23,19:47:38,Ewallet,763.3799999999999,4.761905,38.169,7.6
f997143f,C,Mandalay,Member,Female,Home and lifestyle,85.81,3,12.871500000000001,270.30150000000003,2024-03-03,22:44:02,Cash,257.43,4.761905,12.871500000000001,8.4
468fedac,C,Naypyitaw,Member,Female,Electronic accessories,43.59,8,17.436000000000003,366.15600000000006,2024-05-27,13:03:06,Cash,348.72,4.761905,17.436000000000003,4.2
a0076df4,A,Mandalay,Normal,Female,Health and beauty,66.88,8,26.752,561.792,2024-03-22,20:59:10,Credit card,535.04,4.761905,26.752,7.2
d8a85964,A,Mandalay,Normal,Female,Electronic accessories,18.58,3,2.787,58.526999999999994,2024-02-04,01:45:35,Ewallet,55.739999999999995,4.761905,2.787,4.3
6279094c,B,Naypyitaw,Normal,Female,Fashion accessories,19.33,4,3.8659999999999997,81.18599999999999,2024-04-24,09:22:50,Ewallet,77.32,4.761905,3.8659999999999997,8.2
b4e04432,A,Yangon,Member,Male,Fashion accessories,14.38,2,1.4380000000000002,30.198000000000004,2024-03-12,01:19:03,Credit card,28.76,4.761905,1.4380000000000002,4.3
c4fe88b9,B,Mandalay,Member,Male,Sports and travel,62.29,4,12.458,261.618,2024-08-12,04:21:35,Cash,249.16,4.761905,12.458,9.5
9e5a360b,A,Yangon,Normal,Female,Fashion accessories,48.35,9,21.757500000000004,456.9075,2024-03-18,05:52:07,Credit card,435.15000000000003,4.761905,21.757500000000004,8.2
df25f8d6,B,Mandalay,Normal,Female,Fashion accessories,59.32,2,5.932,124.572,2024-08-21,01:54:17,Credit card,118.64,4.761905,5.932,7.0
d439ff0b,C,Naypyitaw,Normal,Male,Home and lifestyle,56.9,3,8.535,179.23499999999999,2024-07-08,22:43:08,Credit card,170.7,4.761905,8.535,6.6
f0c9fa12,A,Naypyitaw,Normal,Female,Home and lifestyle,41.52,4,8.304,174.38400000000001,2024-03-28,10:45:59,Credit card,166.08,4.761905,8.304,4.8
3b08e80b,A,Mandalay,Normal,Male,Home and lifestyle,70.97,5,17.742500000000003,372.59250000000003,2024-08-11,00:16:10,Cash,354.85,4.761905,17.742500000000003,5.7
545cb9f0,A,Naypyitaw,Normal,Female,Fashion accessories,78.27,1,3.9135,82.1835,2024-07-18,14:04:42,Credit card,78.27,4.761905,3.9135,9.2
62172c49,A,Mandalay,Member,Female,Sports and travel,11.32,7,3.9620000000000006,83.20200000000001,2024-04-08,14:03:34,Cash,79.24000000000001,4.761905,3.9620000000000006,9.4
5dfdbd26,B,Naypyitaw,Member,Female,Food and beverages,28.65,7,10.0275,210.5775,2024-01-28,11:20:12,Credit card,200.54999999999998,4.761905,10.0275,4.0
c1184094,A,Yangon,Member,Female,Food and beverages,74.19,9,33.3855,701.0955,2024-07-29,02:49:07,Ewallet,667.71,4.761905,33.3855,7.6
107c77b9,C,Naypyitaw,Normal,Female,Electronic accessories,44.8,4,8.959999999999999,188.16,2024-02-27,11:46:34,Cash,179.2,4.761905,8.959999999999999,8.3
bd1bad90,C,Yangon,Normal,Female,Food and beverages,69.62,6,20.886000000000003,438.60600000000005,2024-02-07,11:12:06,Ewallet,417.72,4.761905,20.886000000000003,7.7
692d14e8,A,Naypyitaw,Normal,Female,Food and beverages,41.23,2,4.123,86.583,2024-03-23,01:40:47,Credit card,82.46,4.761905,4.123,4.5
0d0c8a50,C,Yangon,Normal,Male,Home and lifestyle,45.17,4,9.034,189.71400000000003,2024-07-25,06:50:45,Credit card,180.68,4.761905,9.034,5.3
9cbfc45d,A,Naypyitaw,Normal,Male,Home and lifestyle,24.28,2,2.4280000000000004,50.98800000000001,2024-05-15,06:22:43,Credit card,48.56,4.761905,2.4280000000000004,5.5
81c82865,A,Yangon,Normal,Male,Fashion accessories,33.24,5,8.31,174.51000000000002,2024-02-21,10:27:58,Cash,166.20000000000002,4.761905,8.31,9.0
e8fd9790,C,Mandalay,Member,Female,Electronic accessories,64.49,7,22.5715,474.00149999999996,2024-04-25,19:52:54,Ewallet,451.42999999999995,4.761905,22.5715,6.8
c3df5adf,A,Mandalay,Member,Female,Health and beauty,48.98,1,2.449,51.429,2024-01-01,04:20:05,Cash,48.98,4.761905,2.449,6.9
fd697397,C,Yangon,Normal,Female,Electronic accessories,79.69,7,27.891499999999997,585.7215,2024-06-14,14:46:48,Cash,557.8299999999999,4.761905,27.891499999999997,9.6
0a70b715,B,Naypyitaw,Member,Female,Electronic accessories,86.73,6,26.019000000000002,546.399,2024-05-22,16:24:29,Credit card,520.38,4.761905,26.019000000000002,7.8
e946a89f,A,Yangon,Normal,Female,Sports and travel,58.75,6,17.625,370.125,2024-04-16,14:05:31,Ewallet,352.5,4.761905,17.625,9.4
13c32e0a,B,Naypyitaw,Member,Female,Fashion accessories,78.24,8,31.296,657.216,2024-07-01,13:17:19,Credit card,625.92,4.761905,31.296,6.7
1b44b878,C,Mandalay,Normal,Female,Sports and travel,37.62,8,15.048,316.008,2024-07-15,15:01:08,Cash,300.96,4.761905,15.048,4.9
da7444b0,B,Naypyitaw,Normal,Male,Electronic accessories,47.35,6,14.205000000000002,298.30500000000006,2024-07-13,20:40:29,Credit card,284.1,4.761905,14.205000000000002,9.6
331b9b76,B,Mandalay,Member,Female,Electronic accessories,74.15,3,11.122500000000002,233.57250000000002,2024-03-11,20:07:55,Ewallet,222.45000000000002,4.761905,11.122500000000002,6.8
c954d658,C,Naypyitaw,Member,Male,Electronic accessories,44.76,5,11.19,234.98999999999998,2024-03-16,02:25:00,Credit card,223.79999999999998,4.761905,11.19,5.1
0b7dd74f,B,Naypyitaw,Normal,Male,Food and beverages,62.97,2,6.297000000000001,132.237,2024-08-23,08:39:44,Ewallet,125.94,4.761905,6.297000000000001,5.8
756ed835,B,Naypyitaw,Normal,Female,Sports and travel,26.68,5,6.670000000000001,140.07000000000002,2024-02-28,06:25:30,Ewallet,133.4,4.761905,6.670000000000001,4.3
f30af45c,C,Yangon,Member,Female,Electronic accessories,63.98,9,28.790999999999997,604.611,2024-06-17,18:12:15,Credit card,575.8199999999999,4.761905,28.790999999999997,6.8
4a4ed9e5,B,Yangon,Member,Male,Home and lifestyle,87.54,1,4.377000000000001,91.91700000000002,2024-03-28,15:10:03,Cash,87.54,4.761905,4.377000000000001,9.1
f9a7d4cd,C,Mandalay,Normal,Male,Fashion accessories,88.18,5,22.045,462.94500000000005,2024-05-09,00:04:58,Credit card,440.90000000000003,4.761905,22.045,9.6
922cb726,B,Mandalay,Member,Female,Fashion accessories,75.19,6,22.557000000000002,473.697,2024-04-21,10:14:41,Cash,451.14,4.761905,22.557000000000002,9.6
398bebf4,C,Yangon,Normal,Female,Home and lifestyle,77.12,7,26.992000000000004,566.8320000000001,2024-05-23,20:43:14,Cash,539.84,4.761905,26.992000000000004,4.8
a4b0fcac,C,Mandalay,Normal,Male,Fashion accessories,60.21,9,27.0945,568.9845,2024-04-10,23:16:32,Credit card,541.89,4.761905,27.0945,6.3
b55d1527,B,Yangon,Normal,Female,Food and beverages,62.62,6,18.785999999999998,394.506,2024-05-27,15:04:30,Cash,375.71999999999997,4.761905,18.785999999999998,4.2
ea6dbfbe,B,Naypyitaw,Normal,Female,Food and beverages,22.03,5,5.5075,115.65750000000001,2024-03-02,19:59:24,Cash,110.15,4.761905,5.5075,9.1
3a16eda8,B,Mandalay,Member,Female,Health and beauty,49.95,7,17.4825,367.13250000000005,2024-05-29,19:01:11,Credit card,349.65000000000003,4.761905,17.4825,6.2
8995f912,A,Mandalay,Member,Male,Health and beauty,50.57,1,2.5285,53.0985,2024-01-17,17:18:34,Credit card,50.57,4.761905,2.5285,7.8
c0b7a05a,A,Yangon,Member,Male,Health and beauty,96.26,5,24.065,505.365,2024-06-11,21:52:28,Credit card,481.3,4.761905,24.065,8.3
b9e4908a,A,Mandalay,Member,Male,Fashion accessories,48.8,2,4.88,102.48,2024-04-19,23:55:49,Cash,97.6,4.761905,4.88,6.6
5097a009,C,Mandalay,Member,Female,Food and beverages,59.44,4,11.888,249.648,2024-03-07,10:31:13,Ewallet,237.76,4.761905,11.888,5.8
9c938ec0,B,Naypyitaw,Member,Female,Food and beverages,57.99,7,20.2965,426.22650000000004,2024-04-21,12:31:35,Cash,405.93,4.761905,20.2965,9.8
e2d0a9e9,C,Mandalay,Member,Male,Food and beverages,67.31,5,16.8275,353.37750000000005,2024-03-27,10:58:26,Ewallet,336.55,4.761905,16.8275,9.8
51cc30c0,A,Naypyitaw,Normal,Male,Home and lifestyle,77.34,6,23.202,487.242,2024-06-28,07:58:07,Credit card,464.04,4.761905,23.202,5.7
2b5dbd75,B,Yangon,Member,Male,Food and beverages,30.25,2,3.0250000000000004,63.525000000000006,2024-07-31,03:00:23,Ewallet,60.5,4.761905,3.0250000000000004,6.9
38b61660,C,Mandalay,Member,Female,Home and lifestyle,57.59,3,8.6385,181.40850000000003,2024-07-07,22:57:25,Credit card,172.77,4.761905,8.6385,9.8
64dedab8,B,Naypyitaw,Normal,Male,Health and beauty,84.33,7,29.5155,619.8254999999999,2024-04-03,00:43:39,Credit card,590.31,4.761905,29.5155,4.0
9c64e277,C,Yangon,Member,Male,Health and beauty,51.68,2,5.168,108.528,2024-04-17,17:34:54,Ewallet,103.36,4.761905,5.168,6.5
30079ed4,B,Mandalay,Member,Female,Fashion accessories,35.06,6,10.518,220.87800000000001,2024-06-08,19:19:07,Credit card,210.36,4.761905,10.518,4.6
41b519f7,A,Yangon,Normal,Female,Health and beauty,68.92,5,17.23,361.83000000000004,2024-05-03,11:35:14,Ewallet,344.6,4.761905,17.23,7.1
df8a5c20,A,Mandalay,Member,Female,Fashion accessories,84.14,1,4.207,88.34700000000001,2024-02-08,17:31:33,Credit card,84.14,4.761905,4.207,4.1
79fbee1a,B,Yangon,Member,Male,Electronic accessories,15.68,4,3.136,65.856,2024-05-03,16:30:59,Cash,62.72,4.761905,3.136,6.4
a4aa6016,C,Yangon,Member,Female,Electronic accessories,79.91,2,7.991,167.811,2024-02-16,20:05:49,Cash,159.82,4.761905,7.991,5.3
d254af5c,A,Naypyitaw,Normal,Female,Sports and travel,83.95,4,16.790000000000003,352.59000000000003,2024-02-23,16:11:26,Credit card,335.8,4.761905,16.790000000000003,7.2
c2c00f96,A,Yangon,Member,Male,Fashion accessories,51.54,1,2.577,54.117000000000004,2024-07-04,14:24:18,Credit card,51.54,4.761905,2.577,10.0
affea526,A,Mandalay,Member,Female,Sports and travel,98.5,2,9.850000000000001,206.85000000000002,2024-02-23,19:23:25,Ewallet,197.0,4.761905,9.850000000000001,8.8
5aac0796,B,Mandalay,Normal,Male,Sports and travel,80.8,8,32.32,678.72,2024-08-02,19:10:32,Cash,646.4,4.761905,32.32,9.1
89daca72,B,Naypyitaw,Member,Male,Electronic accessories,79.63,6,23.889,501.669,2024-01-28,06:55:30,Ewallet,477.78,4.761905,23.889,7.8
c90ee5a6,C,Mandalay,Normal,Female,Fashion accessories,77.31,2,7.731000000000001,162.351,2024-03-25,03:02:26,Credit card,154.62,4.761905,7.731000000000001,4.2
07906881,C,Mandalay,Normal,Female,Electronic accessories,23.55,6,7.065000000000001,148.365,2024-04-13,10:35:23,Credit card,141.3,4.761905,7.065000000000001,5.2
1e5b45f7,C,Mandalay,Member,Female,Sports and travel,29.55,9,13.2975,279.2475,2024-07-17,10:32:38,Ewallet,265.95,4.761905,13.2975,9.6
a23ac0bb,B,Yangon,Normal,Female,Fashion accessories,51.76,7,18.116,380.43600000000004,2024-02-27,02:51:26,Credit card,362.32,4.761905,18.116,6.2
48502a61,B,Yangon,Normal,Female,Sports and travel,33.76,9,15.192,319.032,2024-01-09,11:00:50,Cash,303.84,4.761905,15.192,4.6
f80ac9c3,C,Mandalay,Member,Female,Food and beverages,47.37,5,11.842500000000001,248.6925,2024-03-09,08:38:43,Ewallet,236.85,4.761905,11.842500000000001,8.2
d1baff25,C,Naypyitaw,Normal,Male,Fashion accessories,89.96,7,31.485999999999997,661.2059999999999,2024-03-25,10:56:24,Cash,629.7199999999999,4.761905,31.485999999999997,5.8
b5bb5e6c,B,Yangon,Normal,Male,Fashion accessories,84.19,7,29.466499999999996,618.7964999999999,2024-02-21,18:46:57,Cash,589.3299999999999,4.761905,29.466499999999996,5.6
f22f29bc,C,Naypyitaw,Member,Female,Sports and travel,66.7,3,10.005000000000003,210.10500000000005,2024-06-04,00:44:13,Cash,200.10000000000002,4.761905,10.005000000000003,10.0
7114d992,A,Mandalay,Member,Male,Food and beverages,87.23,7,30.530500000000004,641.1405000000001,2024-08-02,08:35:30,Ewallet,610.61,4.761905,30.530500000000004,9.1
839ae6c7,B,Mandalay,Member,Female,Home and lifestyle,80.54,1,4.027,84.56700000000001,2024-07-09,14:09:19,Credit card,80.54,4.761905,4.027,6.4
a65d5682,C,Yangon,Normal,Male,Electronic accessories,48.61,9,21.8745,459.3645,2024-07-22,22:11:28,Cash,437.49,4.761905,21.8745,9.9
4a2b3a0a,B,Mandalay,Member,Male,Sports and travel,28.1,6,8.430000000000001,177.03000000000003,2024-01-27,16:29:32,Cash,168.60000000000002,4.761905,8.430000000000001,7.9
2d347642,A,Yangon,Normal,Male,Fashion accessories,56.28,5,14.07,295.46999999999997,2024-06-29,03:48:49,Cash,281.4,4.761905,14.07,8.5
d9aa0cd6,B,Mandalay,Normal,Female,Electronic accessories,76.26,7,26.691000000000003,560.5110000000001,2024-07-25,04:04:04,Credit card,533.82,4.761905,26.691000000000003,4.2
7847d588,B,Mandalay,Normal,Male,Electronic accessories,49.28,5,12.32,258.72,2024-08-24,13:53:31,Credit card,246.4,4.761905,12.32,4.7
6f6c9442,B,Yangon,Normal,Female,Electronic accessories,70.01,5,17.5025,367.5525,2024-07-02,15:21:51,Ewallet,350.05,4.761905,17.5025,7.8
5a42d8e3,B,Yangon,Normal,Male,Home and lifestyle,18.49,7,6.471499999999999,135.90149999999997,2024-02-14,15:45:43,Credit card,129.42999999999998,4.761905,6.471499999999999,9.4
5c36f129,A,Yangon,Normal,Male,Health and beauty,77.32,7,27.062,568.302,2024-07-29,06:10:08,Ewallet,541.24,4.761905,27.062,7.7
62d3d768,B,Mandalay,Normal,Male,Sports and travel,83.14,3,12.471000000000002,261.891,2024-02-02,20:58:25,Ewallet,249.42000000000002,4.761905,12.471000000000002,4.8
036e214e,B,Mandalay,Member,Male,Health and beauty,73.62,3,11.043000000000001,231.90300000000002,2024-05-17,06:57:46,Ewallet,220.86,4.761905,11.043000000000001,4.7
bad86130,C,Naypyitaw,Member,Male,Health and beauty,97.05,3,14.5575,305.7075,2024-03-01,23:58:29,Ewallet,291.15,4.761905,14.5575,9.1
061d6215,B,Yangon,Normal,Female,Health and beauty,84.4,6,25.320000000000004,531.72,2024-07-19,15:49:23,Ewallet,506.40000000000003,4.761905,25.320000000000004,4.8
789aecb7,C,Mandalay,Normal,Female,Electronic accessories,91.28,6,27.384000000000004,575.0640000000001,2024-05-18,04:25:44,Cash,547.6800000000001,4.761905,27.384000000000004,7.1
5bc863e6,A,Mandalay,Member,Male,Food and beverages,94.02,3,14.103000000000002,296.163,2024-04-16,03:04:30,Credit card,282.06,4.761905,14.103000000000002,4.2
0d1d6905,A,Yangon,Normal,Male,Electronic accessories,82.12,3,12.318000000000001,258.678,2024-03-18,05:55:43,Cash,246.36,4.761905,12.318000000000001,4.5
db067e80,A,Naypyitaw,Member,Male,Electronic accessories,70.68,8,28.272000000000006,593.7120000000001,2024-01-24,13:35:39,Ewallet,565.44,4.761905,28.272000000000006,8.0
fdf24ddb,A,Yangon,Member,Male,Fashion accessories,10.51,8,4.204,88.284,2024-05-07,02:56:08,Credit card,84.08,4.761905,4.204,8.1
3d2dbe0c,C,Naypyitaw,Member,Female,Fashion accessories,51.92,7,18.172,381.612,2024-03-05,17:27:51,Cash,363.44,4.761905,18.172,6.0
1ac8a96d,B,Mandalay,Normal,Male,Health and beauty,61.4,4,12.280000000000001,257.88,2024-07-04,10:26:35,Cash,245.6,4.761905,12.280000000000001,5.3
f43ad622,A,Naypyitaw,Normal,Female,Electronic accessories,37.36,4,7.472,156.912,2024-08-21,04:11:10,Ewallet,149.44,4.761905,7.472,8.9
48703725,B,Mandalay,Member,Male,Health and beauty,38.63,3,5.794500000000001,121.68450000000001,2024-01-13,15:13:49,Cash,115.89000000000001,4.761905,5.794500000000001,5.3
013cbade,C,Yangon,Member,Female,Fashion accessories,96.5,5,24.125,506.625,2024-03-06,08:25:50,Cash,482.5,4.761905,24.125,7.3
a36c387a,C,Yangon,Member,Male,Food and beverages,90.25,3,13.537500000000001,284.2875,2024-01-21,21:12:38,Cash,270.75,4.761905,13.537500000000001,9.8
b0aa831f,C,Yangon,Member,Male,Sports and travel,86.43,8,34.572,726.0120000000001,2024-04-13,10:42:04,Cash,691.44,4.761905,34.572,4.9
3da59043,A,Naypyitaw,Member,Female,Health and beauty,46.54,7,16.288999999999998,342.06899999999996,2024-05-08,01:04:28,Cash,325.78,4.761905,16.288999999999998,9.6
b93612cd,B,Mandalay,Normal,Male,Food and beverages,11.23,3,1.6844999999999999,35.3745,2024-05-28,06:35:55,Ewallet,33.69,4.761905,1.6844999999999999,5.1
31a23f29,B,Yangon,Member,Male,Sports and travel,17.22,9,7.749,162.72899999999998,2024-01-17,14:57:24,Ewallet,154.98,4.761905,7.749,7.4
5941e6ca,B,Yangon,Normal,Male,Home and lifestyle,38.1,5,9.525,200.025,2024-03-19,04:27:06,Cash,190.5,4.761905,9.525,6.3
2b4b144a,C,Mandalay,Member,Female,Health and beauty,11.42,9,5.139,107.91900000000001,2024-01-07,13:38:35,Ewallet,102.78,4.761905,5.139,9.8
c897df28,A,Yangon,Normal,Male,Health and beauty,11.54,7,4.039000000000001,84.819,2024-06-18,11:35:46,Ewallet,80.78,4.761905,4.039000000000001,5.6
89e8bf24,C,Mandalay,Normal,Male,Home and lifestyle,92.49,7,32.3715,679.8015,2024-02-10,09:38:07,Credit card,647.43,4.761905,32.3715,6.4
2e98f098,C,Mandalay,Normal,Female,Home and lifestyle,73.55,6,22.064999999999998,463.36499999999995,2024-03-03,13:22:01,Cash,441.29999999999995,4.761905,22.064999999999998,9.9
6fb8d99b,B,Mandalay,Normal,Female,Health and beauty,37.81,2,3.7810000000000006,79.40100000000001,2024-03-25,09:25:22,Ewallet,75.62,4.761905,3.7810000000000006,7.2
778f925a,C,Mandalay,Normal,Female,Home and lifestyle,21.94,9,9.873000000000001,207.33300000000003,2024-07-16,11:18:51,Ewallet,197.46,4.761905,9.873000000000001,7.0
888afb27,B,Mandalay,Normal,Male,Electronic accessories,56.05,6,16.814999999999998,353.11499999999995,2024-07-17,04:28:53,Cash,336.29999999999995,4.761905,16.814999999999998,5.5
eb5cb01d,A,Naypyitaw,Member,Male,Sports and travel,10.48,8,4.192,88.03200000000001,2024-01-23,15:35:44,Credit card,83.84,4.761905,4.192,8.2
5610769e,B,Yangon,Normal,Male,Sports and travel,94.46,1,4.723,99.18299999999999,2024-06-21,19:10:45,Cash,94.46,4.761905,4.723,4.1
9e5a2a90,A,Naypyitaw,Member,Female,Sports and travel,47.33,5,11.8325,248.4825,2024-01-01,15:33:02,Credit card,236.64999999999998,4.761905,11.8325,4.3
164a3d27,B,Yangon,Normal,Male,Electronic accessories,46.21,1,2.3105,48.520500000000006,2024-02-11,18:48:18,Cash,46.21,4.761905,2.3105,7.6
f3ac9e07,C,Naypyitaw,Normal,Male,Home and lifestyle,45.15,8,18.06,379.26,2024-02-06,05:22:35,Cash,361.2,4.761905,18.06,6.1
f1e7707d,C,Mandalay,Member,Female,Food and beverages,16.24,8,6.4959999999999996,136.416,2024-06-30,18:00:02,Cash,129.92,4.761905,6.4959999999999996,9.7
48583bf5,A,Yangon,Normal,Female,Home and lifestyle,67.45,1,3.3725000000000005,70.8225,2024-01-18,14:31:30,Cash,67.45,4.761905,3.3725000000000005,9.4
2df19256,A,Yangon,Member,Female,Health and beauty,75.97,9,34.1865,717.9165,2024-05-29,02:21:28,Credit card,683.73,4.761905,34.1865,8.3
809cd7ae,A,Naypyitaw,Member,Female,Fashion accessories,70.85,2,7.085,148.785,2024-02-29,15:56:25,Credit card,141.7,4.761905,7.085,8.9
0cf2377f,B,Naypyitaw,Member,Female,Sports and travel,22.46,9,10.107000000000001,212.247,2024-02-04,02:22:25,Ewallet,202.14000000000001,4.761905,10.107000000000001,8.0
6ced488e,B,Yangon,Member,Male,Home and lifestyle,62.1,1,3.1050000000000004,65.205,2024-08-01,06:02:14,Cash,62.1,4.761905,3.1050000000000004,4.8
3769128d,A,Naypyitaw,Normal,Female,Food and beverages,61.25,9,27.5625,578.8125,2024-06-03,07:58:37,Credit card,551.25,4.761905,27.5625,8.6
197c8f4d,C,Naypyitaw,Normal,Male,Health and beauty,88.16,4,17.632,370.272,2024-05-16,07:46:29,Credit card,352.64,4.761905,17.632,5.3
7518963e,B,Naypyitaw,Member,Male,Electronic accessories,44.12,9,19.854,416.934,2024-02-27,12:49:07,Credit card,397.08,4.761905,19.854,5.9
6cc77ff3,B,Mandalay,Normal,Female,Electronic accessories,43.43,7,15.2005,319.2105,2024-08-21,17:02:48,Cash,304.01,4.761905,15.2005,8.9
a141d122,B,Mandalay,Normal,Female,Food and beverages,65.67,6,19.701,413.721,2024-04-14,01:53:20,Ewallet,394.02,4.761905,19.701,7.2
fe55c70b,A,Naypyitaw,Member,Female,Health and beauty,66.98,5,16.745,351.64500000000004,2024-03-18,15:35:14,Credit card,334.90000000000003,4.761905,16.745,9.2
bb55adfd,A,Naypyitaw,Normal,Male,Sports and travel,52.24,9,23.508000000000003,493.66800000000006,2024-06-02,17:56:59,Cash,470.16,4.761905,23.508000000000003,5.3
afe1b016,A,Mandalay,Member,Female,Home and lifestyle,49.88,2,4.988,104.748,2024-05-13,16:29:54,Credit card,99.76,4.761905,4.988,7.6
73312798,A,Mandalay,Member,Female,Health and beauty,54.47,2,5.447,114.387,2024-01-25,01:58:37,Credit card,108.94,4.761905,5.447,4.5
99eb67a9,A,Yangon,Normal,Female,Electronic accessories,87.49,9,39.3705,826.7805,2024-02-10,22:38:21,Ewallet,787.41,4.761905,39.3705,7.9
eb51e6c3,C,Yangon,Normal,Female,Food and beverages,51.51,3,7.726500000000001,162.25650000000002,2024-02-08,10:34:11,Credit card,154.53,4.761905,7.726500000000001,8.6
0a498959,C,Mandalay,Normal,Female,Food and beverages,94.59,8,37.836000000000006,794.556,2024-06-23,04:24:09,Credit card,756.72,4.761905,37.836000000000006,7.5
176abf15,A,Naypyitaw,Member,Male,Home and lifestyle,55.36,9,24.912000000000003,523.152,2024-05-12,01:24:27,Cash,498.24,4.761905,24.912000000000003,5.6
3371e4b3,B,Naypyitaw,Member,Male,Food and beverages,95.43,8,38.172000000000004,801.6120000000001,2024-08-13,12:33:22,Cash,763.44,4.761905,38.172000000000004,4.2
51d2a2a5,A,Naypyitaw,Normal,Male,Food and beverages,84.95,4,16.990000000000002,356.79,2024-03-19,10:34:07,Ewallet,339.8,4.761905,16.990000000000002,4.7
bcec26f6,C,Naypyitaw,Normal,Female,Health and beauty,42.62,1,2.131,44.751,2024-08-13,11:21:23,Cash,42.62,4.761905,2.131,7.7
dc79db2a,C,Yangon,Normal,Female,Sports and travel,87.73,4,17.546000000000003,368.466,2024-07-12,08:14:51,Cash,350.92,4.761905,17.546000000000003,9.6
f2d9d6d2,B,Mandalay,Normal,Female,Home and lifestyle,19.91,9,8.9595,188.14950000000002,2024-04-17,01:00:18,Ewallet,179.19,4.761905,8.9595,5.2
841805c6,C,Naypyitaw,Member,Male,Health and beauty,93.25,2,9.325000000000001,195.82500000000002,2024-08-19,10:37:57,Credit card,186.5,4.761905,9.325000000000001,8.4
47216b9d,A,Yangon,Normal,Female,Sports and travel,66.85,3,10.0275,210.5775,2024-04-27,05:08:23,Ewallet,200.54999999999998,4.761905,10.0275,9.2
1dfdfd01,B,Naypyitaw,Member,Female,Health and beauty,14.9,8,5.960000000000001,125.16000000000001,2024-07-02,00:22:42,Cash,119.2,4.761905,5.960000000000001,7.1
d3c212c3,A,Mandalay,Member,Female,Fashion accessories,67.98,6,20.394000000000002,428.274,2024-03-20,11:37:47,Ewallet,407.88,4.761905,20.394000000000002,8.0
0ae5ba52,A,Yangon,Normal,Male,Health and beauty,97.68,8,39.072,820.5120000000001,2024-07-10,18:08:11,Credit card,781.44,4.761905,39.072,8.9
4f5c0779,B,Mandalay,Normal,Female,Food and beverages,16.28,7,5.698,119.65800000000002,2024-05-18,10:33:04,Ewallet,113.96000000000001,4.761905,5.698,5.6
6e938817,A,Mandalay,Normal,Male,Sports and travel,59.92,5,14.980000000000002,314.58000000000004,2024-03-14,12:05:37,Cash,299.6,4.761905,14.980000000000002,5.8
c7c030e4,C,Yangon,Member,Female,Home and lifestyle,77.3,9,34.785,730.485,2024-02-06,11:15:44,Cash,695.6999999999999,4.761905,34.785,4.0
76a92480,A,Yangon,Normal,Male,Home and lifestyle,82.92,4,16.584,348.264,2024-06-15,23:55:53,Ewallet,331.68,4.761905,16.584,9.8
80839d08,B,Yangon,Normal,Male,Sports and travel,47.24,6,14.172,297.612,2024-04-10,05:51:21,Credit card,283.44,4.761905,14.172,9.5
14641355,B,Yangon,Member,Male,Food and beverages,28.37,2,2.837,59.577000000000005,2024-06-26,03:18:53,Ewallet,56.74,4.761905,2.837,8.6
1a043081,B,Yangon,Normal,Female,Electronic accessories,13.81,2,1.3810000000000002,29.001,2024-02-24,05:42:13,Credit card,27.62,4.761905,1.3810000000000002,4.5
6c7c5262,A,Yangon,Member,Female,Health and beauty,62.18,2,6.218,130.578,2024-02-03,02:35:08,Credit card,124.36,4.761905,6.218,6.7
47e0b434,B,Yangon,Normal,Male,Food and beverages,50.76,7,17.766000000000002,373.086,2024-07-17,23:15:33,Ewallet,355.32,4.761905,17.766000000000002,4.6
bd4c15dd,B,Naypyitaw,Member,Male,Fashion accessories,95.39,2,9.539,200.31900000000002,2024-08-17,18:11:43,Credit card,190.78,4.761905,9.539,4.1
9639afa1,A,Mandalay,Normal,Female,Sports and travel,15.45,2,1.545,32.445,2024-02-03,06:30:25,Cash,30.9,4.761905,1.545,7.7
c9cd9da1,C,Yangon,Normal,Female,Health and beauty,71.69,9,32.2605,677.4705,2024-07-31,02:13:13,Ewallet,645.21,4.761905,32.2605,9.8
e57121dd,A,Naypyitaw,Member,Male,Home and lifestyle,12.25,7,4.2875000000000005,90.03750000000001,2024-07-24,18:11:46,Credit card,85.75,4.761905,4.2875000000000005,9.4
ee8ad98b,B,Naypyitaw,Member,Female,Electronic accessories,25.43,3,3.8145,80.1045,2024-08-23,18:17:32,Cash,76.28999999999999,4.761905,3.8145,8.2
900e2ad8,B,Naypyitaw,Normal,Female,Fashion accessories,50.82,3,7.623000000000001,160.08300000000003,2024-01-26,18:26:36,Ewallet,152.46,4.761905,7.623000000000001,4.6
9d115a48,A,Mandalay,Member,Female,Home and lifestyle,50.94,7,17.829,374.409,2024-08-21,05:29:43,Cash,356.58,4.761905,17.829,5.6
8f43d6ea,C,Yangon,Member,Female,Sports and travel,71.71,5,17.9275,376.47749999999996,2024-03-27,04:26:18,Cash,358.54999999999995,4.761905,17.9275,5.9
